prince                                            [1, 2064, 4155]               
bernardo                                          [4, 13, 54, 61, 98, 472, 495, 569, 734, 4759]
who's                                             [6, 37]                       
nay                                               [8, 352, 440, 666, 1431, 1501, 2214, 2227, 2309, 2627, 3087, 3192, 3194, 3401, 3609, 3640, 3759, 4476, 4490, 5082, 5240, 5434, 5526, 5574, 5773]
answer                                            [8, 141, 610, 1017, 2579, 3160, 3401, 3407, 3407, 3591, 3923, 4077, 5554, 5556, 5664]
me                                                [8, 116, 187, 195, 199, 201, 311, 362, 432, 456, 515, 565, 587, 631, 712, 753, 803, 812, 895, 901, 910, 914, 930, 932, 1017, 1019, 1078, 1093, 1113, 1117, 1126, 1128, 1143, 1195, 1212, 1235, 1247, 1302, 1310, 1406, 1414, 1462, 1474, 1484, 1509, 1509, 1527, 1527, 1531, 1629, 1693, 1693, 1735, 1809, 1821, 1821, 1839, 1848, 1850, 1860, 2001, 2027, 2040, 2050, 2103, 2125, 2146, 2168, 2189, 2214, 2222, 2222, 2222, 2233, 2237, 2237, 2237, 2237, 2241, 2245, 2273, 2307, 2321, 2321, 2321, 2474, 2478, 2478, 2480, 2541, 2541, 2669, 2705, 2760, 2764, 2963, 2965, 2969, 2969, 2981, 3002, 3061, 3117, 3168, 3174, 3236, 3259, 3275, 3277, 3279, 3289, 3346, 3377, 3391, 3397, 3401, 3417, 3433, 3437, 3437, 3447, 3457, 3457, 3457, 3457, 3457, 3457, 3477, 3485, 3503, 3572, 3579, 3600, 3617, 3637, 3667, 3677, 3698, 3701, 3763, 3790, 3790, 3839, 3881, 4003, 4077, 4161, 4165, 4169, 4169, 4169, 4171, 4171, 4189, 4189, 4437, 4584, 4592, 4596, 4695, 4731, 4791, 4804, 4809, 4990, 5004, 5084, 5096, 5108, 5116, 5141, 5143, 5186, 5249, 5249, 5395, 5418, 5452, 5514, 5520, 5526, 5560, 5591, 5595, 5601, 5610, 5626, 5635, 5652, 5654, 5658, 5678, 5711, 5746, 5762, 5814, 5833, 5837, 5853, 5869, 5876, 5878]
and                                               [8, 24, 33, 43, 45, 78, 88, 106, 116, 124, 141, 143, 151, 164, 171, 175, 179, 181, 199, 215, 227, 234, 236, 240, 248, 261, 261, 265, 267, 290, 297, 305, 307, 307, 313, 321, 323, 325, 335, 368, 370, 376, 391, 397, 405, 409, 419, 419, 423, 429, 436, 448, 454, 472, 481, 485, 569, 571, 577, 579, 581, 587, 591, 595, 612, 618, 620, 627, 669, 712, 718, 725, 734, 747, 751, 758, 760, 766, 774, 783, 785, 803, 805, 809, 822, 826, 832, 855, 855, 857, 861, 863, 867, 877, 883, 897, 899, 903, 907, 938, 961, 965, 978, 982, 984, 986, 997, 1005, 1027, 1036, 1072, 1086, 1088, 1107, 1121, 1121, 1124, 1136, 1158, 1163, 1173, 1175, 1181, 1187, 1193, 1204, 1239, 1255, 1263, 1285, 1294, 1296, 1300, 1308, 1320, 1322, 1341, 1384, 1386, 1388, 1390, 1392, 1396, 1404, 1410, 1412, 1440, 1444, 1446, 1448, 1476, 1478, 1486, 1488, 1495, 1509, 1517, 1527, 1527, 1529, 1531, 1533, 1535, 1537, 1537, 1551, 1555, 1561, 1563, 1575, 1575, 1577, 1577, 1577, 1583, 1585, 1587, 1587, 1587, 1587, 1589, 1589, 1601, 1605, 1621, 1629, 1631, 1637, 1649, 1649, 1649, 1663, 1665, 1665, 1671, 1671, 1671, 1671, 1703, 1723, 1729, 1729, 1733, 1737, 1737, 1739, 1743, 1747, 1773, 1773, 1773, 1777, 1783, 1807, 1821, 1825, 1833, 1833, 1835, 1839, 1841, 1848, 1858, 1876, 1878, 1898, 1906, 1928, 1932, 1938, 1940, 1954, 1959, 1961, 1965, 1965, 1981, 1985, 1993, 1999, 2001, 2003, 2029, 2031, 2042, 2056, 2062, 2066, 2075, 2079, 2083, 2101, 2123, 2127, 2138, 2178, 2178, 2178, 2187, 2187, 2187, 2200, 2218, 2218, 2222, 2222, 2237, 2237, 2237, 2237, 2237, 2237, 2237, 2243, 2245, 2245, 2249, 2253, 2259, 2269, 2289, 2297, 2313, 2317, 2321, 2332, 2346, 2354, 2362, 2382, 2386, 2395, 2397, 2401, 2401, 2411, 2413, 2421, 2427, 2439, 2442, 2450, 2454, 2456, 2458, 2460, 2464, 2468, 2470, 2476, 2486, 2503, 2507, 2533, 2535, 2537, 2553, 2553, 2553, 2565, 2565, 2567, 2575, 2579, 2595, 2601, 2611, 2611, 2611, 2613, 2619, 2621, 2621, 2629, 2629, 2629, 2629, 2631, 2637, 2641, 2645, 2647, 2657, 2659, 2663, 2671, 2673, 2677, 2677, 2677, 2677, 2679, 2681, 2685, 2695, 2695, 2723, 2723, 2725, 2749, 2753, 2760, 2762, 2764, 2770, 2774, 2785, 2791, 2800, 2831, 2842, 2842, 2851, 2855, 2857, 2859, 2875, 2881, 2889, 2898, 2904, 2908, 2908, 2912, 2938, 2957, 2969, 2981, 2981, 2981, 2981, 2987, 2990, 2994, 2994, 2998, 3000, 3008, 3022, 3034, 3044, 3059, 3061, 3061, 3061, 3065, 3065, 3065, 3065, 3065, 3065, 3065, 3065, 3065, 3071, 3071, 3093, 3097, 3103, 3109, 3111, 3113, 3119, 3142, 3148, 3154, 3154, 3154, 3164, 3166, 3190, 3194, 3208, 3222, 3226, 3228, 3232, 3238, 3244, 3248, 3250, 3277, 3277, 3279, 3291, 3295, 3300, 3316, 3324, 3324, 3330, 3338, 3344, 3350, 3350, 3375, 3393, 3401, 3409, 3419, 3419, 3421, 3431, 3435, 3453, 3453, 3457, 3463, 3467, 3477, 3477, 3481, 3487, 3491, 3495, 3510, 3518, 3533, 3533, 3543, 3543, 3555, 3560, 3563, 3569, 3569, 3572, 3607, 3611, 3635, 3644, 3648, 3655, 3667, 3673, 3682, 3688, 3694, 3703, 3712, 3718, 3732, 3738, 3738, 3748, 3754, 3754, 3768, 3774, 3778, 3786, 3790, 3800, 3812, 3823, 3831, 3837, 3879, 3883, 3893, 3905, 3915, 3923, 3931, 3955, 3957, 3966, 3966, 3966, 3978, 3980, 3982, 3982, 3987, 3989, 3989, 3995, 3995, 3995, 3999, 4001, 4003, 4009, 4009, 4011, 4013, 4017, 4017, 4019, 4019, 4039, 4039, 4039, 4039, 4039, 4041, 4043, 4043, 4043, 4055, 4067, 4067, 4067, 4067, 4081, 4081, 4093, 4117, 4121, 4123, 4127, 4127, 4135, 4151, 4151, 4153, 4155, 4157, 4165, 4167, 4167, 4185, 4187, 4189, 4197, 4199, 4199, 4237, 4239, 4241, 4243, 4243, 4265, 4269, 4279, 4287, 4295, 4310, 4312, 4314, 4316, 4322, 4324, 4328, 4333, 4337, 4339, 4351, 4372, 4398, 4417, 4417, 4417, 4417, 4423, 4425, 4427, 4443, 4470, 4472, 4480, 4482, 4520, 4528, 4530, 4540, 4571, 4645, 4655, 4665, 4679, 4683, 4691, 4693, 4695, 4695, 4699, 4699, 4703, 4705, 4719, 4723, 4735, 4755, 4776, 4776, 4782, 4789, 4797, 4819, 4821, 4823, 4831, 4853, 4857, 4859, 4866, 4873, 4895, 4899, 4921, 4928, 4980, 4988, 4990, 4998, 4998, 4998, 4998, 5002, 5002, 5002, 5004, 5004, 5004, 5004, 5014, 5018, 5024, 5030, 5038, 5074, 5080, 5080, 5084, 5084, 5092, 5092, 5108, 5116, 5116, 5120, 5122, 5143, 5149, 5160, 5162, 5170, 5170, 5182, 5184, 5206, 5226, 5234, 5234, 5249, 5249, 5257, 5267, 5267, 5269, 5281, 5287, 5291, 5304, 5310, 5315, 5317, 5326, 5330, 5351, 5366, 5379, 5393, 5426, 5428, 5441, 5458, 5485, 5518, 5526, 5542, 5546, 5546, 5554, 5554, 5560, 5560, 5578, 5587, 5587, 5587, 5589, 5591, 5605, 5616, 5621, 5660, 5670, 5680, 5688, 5719, 5754, 5768, 5812, 5835, 5843, 5853, 5882, 5892]
unfold2                                           [8]                           
yourself                                          [8, 507, 883, 897, 905, 924, 928, 1629, 1689, 2178, 3897, 4009, 4384, 4563, 5554]
3                                                 [10, 1513, 1852, 2557, 2687, 2747, 3943, 4353, 4956]
you                                               [18, 26, 33, 47, 52, 56, 143, 147, 213, 290, 292, 309, 317, 329, 374, 389, 395, 403, 477, 483, 485, 493, 503, 507, 511, 511, 562, 605, 629, 633, 638, 649, 669, 676, 712, 714, 723, 727, 732, 753, 756, 778, 822, 822, 879, 883, 889, 891, 897, 897, 903, 905, 910, 916, 920, 920, 924, 926, 936, 950, 954, 1046, 1050, 1056, 1080, 1088, 1097, 1101, 1308, 1356, 1363, 1382, 1388, 1388, 1394, 1398, 1406, 1410, 1412, 1421, 1436, 1454, 1462, 1474, 1474, 1476, 1484, 1488, 1629, 1629, 1629, 1629, 1633, 1633, 1635, 1647, 1667, 1689, 1691, 1691, 1707, 1729, 1781, 1787, 1787, 1854, 1856, 1880, 1882, 1884, 1892, 1894, 1904, 1908, 1919, 1934, 1936, 2005, 2040, 2044, 2048, 2050, 2060, 2086, 2112, 2134, 2146, 2148, 2152, 2160, 2168, 2176, 2178, 2182, 2187, 2189, 2191, 2196, 2198, 2210, 2212, 2214, 2214, 2218, 2218, 2222, 2222, 2222, 2222, 2224, 2227, 2233, 2237, 2237, 2237, 2241, 2243, 2243, 2243, 2247, 2259, 2259, 2267, 2269, 2269, 2273, 2277, 2279, 2307, 2313, 2313, 2317, 2317, 2317, 2334, 2397, 2397, 2397, 2397, 2411, 2411, 2411, 2417, 2417, 2421, 2611, 2613, 2613, 2627, 2725, 2741, 2798, 2819, 2819, 2912, 2923, 2929, 2934, 2936, 2936, 2949, 2953, 2957, 2961, 2963, 2965, 2965, 2975, 2977, 2981, 2981, 2981, 2981, 2981, 3030, 3036, 3038, 3044, 3061, 3061, 3061, 3061, 3061, 3065, 3071, 3158, 3162, 3162, 3166, 3180, 3188, 3190, 3236, 3240, 3242, 3267, 3267, 3271, 3304, 3310, 3314, 3316, 3322, 3324, 3344, 3377, 3397, 3399, 3401, 3407, 3407, 3407, 3407, 3413, 3413, 3415, 3417, 3423, 3423, 3427, 3433, 3437, 3437, 3441, 3445, 3449, 3453, 3457, 3457, 3457, 3457, 3457, 3457, 3457, 3457, 3457, 3457, 3457, 3463, 3465, 3514, 3518, 3520, 3520, 3543, 3549, 3553, 3553, 3555, 3565, 3574, 3577, 3589, 3591, 3593, 3600, 3605, 3607, 3609, 3611, 3611, 3613, 3613, 3615, 3615, 3663, 3724, 3728, 3730, 3732, 3734, 3792, 3798, 3817, 3819, 3821, 3833, 3835, 3841, 3847, 3850, 3854, 3859, 3911, 3915, 3917, 3991, 3995, 3995, 4009, 4009, 4009, 4009, 4011, 4011, 4011, 4013, 4081, 4081, 4097, 4123, 4127, 4143, 4153, 4153, 4153, 4153, 4155, 4161, 4165, 4169, 4169, 4169, 4169, 4269, 4271, 4273, 4273, 4273, 4273, 4283, 4318, 4331, 4384, 4384, 4384, 4388, 4476, 4476, 4493, 4505, 4507, 4513, 4513, 4513, 4540, 4544, 4579, 4584, 4641, 4681, 4687, 4687, 4691, 4695, 4695, 4695, 4695, 4723, 4727, 4731, 4733, 4753, 4771, 4776, 4784, 4791, 4804, 4809, 4817, 4819, 4827, 4833, 4840, 4842, 4847, 4849, 4855, 4855, 4863, 4895, 4974, 4974, 4994, 5002, 5004, 5006, 5010, 5082, 5090, 5116, 5182, 5186, 5206, 5230, 5230, 5238, 5249, 5368, 5450, 5452, 5454, 5502, 5508, 5520, 5522, 5526, 5534, 5548, 5554, 5562, 5570, 5578, 5595, 5597, 5635, 5641, 5648, 5688, 5729, 5746, 5758, 5760, 5762, 5764, 5843, 5849]
come                                              [18, 86, 92, 407, 438, 468, 738, 954, 1134, 1339, 1339, 1378, 1452, 1501, 1771, 1771, 1771, 1850, 1865, 1871, 2214, 2214, 2214, 2214, 2271, 2281, 2317, 2317, 2374, 2405, 2867, 3065, 3174, 3300, 3324, 3371, 3371, 3477, 3477, 3565, 3591, 3591, 3611, 3611, 3798, 3899, 3947, 4003, 4045, 4388, 4413, 4417, 4453, 4540, 4554, 4554, 4581, 4636, 4663, 4703, 4705, 4711, 4780, 4793, 4849, 4988, 5084, 5092, 5104, 5249, 5418, 5422, 5526, 5554, 5591, 5591, 5626, 5686, 5690, 5693, 5727, 5758, 5764, 5773, 5835]
most                                              [18, 116, 175, 387, 395, 671, 857, 873, 899, 1187, 1191, 1193, 1231, 1279, 1476, 1637, 1707, 2003, 2023, 2025, 2178, 2178, 2187, 2204, 2237, 2313, 2470, 2499, 2523, 2583, 2591, 2758, 2994, 2998, 3061, 3071, 3230, 3397, 3453, 4039, 4041, 4069, 4105, 4167, 4638, 4655, 4823, 4859, 5249, 5358, 5526, 5546, 5601, 5610]
your                                              [18, 92, 286, 297, 301, 307, 309, 370, 372, 374, 474, 481, 501, 505, 509, 513, 550, 555, 573, 716, 723, 730, 732, 776, 783, 820, 899, 907, 954, 1099, 1388, 1408, 1450, 1476, 1495, 1495, 1575, 1575, 1585, 1599, 1599, 1633, 1643, 1647, 1647, 1667, 1667, 1675, 1707, 1894, 1896, 1910, 1912, 1917, 1921, 1930, 1967, 2052, 2164, 2210, 2214, 2218, 2218, 2237, 2237, 2237, 2259, 2317, 2317, 2321, 2374, 2397, 2401, 2401, 2571, 2627, 2629, 2629, 2629, 2629, 2685, 2760, 2800, 2806, 2808, 2812, 2827, 2921, 2955, 2957, 2957, 2969, 2981, 2981, 2981, 3050, 3061, 3061, 3063, 3065, 3065, 3065, 3071, 3079, 3172, 3184, 3190, 3210, 3212, 3238, 3316, 3324, 3391, 3393, 3397, 3401, 3401, 3409, 3423, 3423, 3423, 3423, 3427, 3453, 3453, 3516, 3569, 3605, 3663, 3667, 3724, 3726, 3734, 3772, 3790, 3792, 3798, 3802, 3821, 3825, 3825, 3869, 3889, 3891, 3995, 3995, 3995, 3995, 4007, 4013, 4013, 4049, 4049, 4085, 4127, 4153, 4153, 4153, 4153, 4153, 4153, 4153, 4155, 4366, 4384, 4466, 4520, 4522, 4540, 4567, 4652, 4657, 4659, 4695, 4729, 4733, 4735, 4764, 4776, 4776, 4776, 4821, 4823, 4833, 4840, 4851, 4857, 4868, 4893, 4895, 4897, 4903, 4911, 5006, 5016, 5024, 5030, 5030, 5044, 5044, 5046, 5116, 5234, 5234, 5249, 5249, 5249, 5249, 5249, 5366, 5466, 5470, 5500, 5508, 5510, 5512, 5520, 5554, 5558, 5564, 5566, 5578, 5595, 5601, 5614, 5628, 5630, 5646, 5760]
hour                                              [18, 164, 319, 967, 1134, 1251, 1533, 1581, 5478]
struck                                            [20, 972, 2517, 3409]         
get                                               [20, 1779, 2727, 2969, 2977, 4161, 4361, 5002, 5116, 5249]
thee                                              [20, 110, 128, 137, 199, 350, 401, 515, 843, 871, 1009, 1015, 1015, 1025, 1030, 1095, 1119, 1202, 1281, 1296, 1310, 1314, 1687, 2023, 2317, 2321, 2397, 2969, 2977, 2977, 3089, 3093, 3105, 3123, 3129, 3244, 3661, 4394, 5074, 5096, 5104, 5116, 5332, 5360, 5462, 5806, 5808, 5835, 5841, 5841, 5880]
bed                                               [20, 1283, 1761, 2667, 3413, 3553, 3761, 3907, 4229, 4229, 4709, 5349]
for                                               [22, 213, 252, 288, 337, 339, 364, 378, 393, 470, 540, 555, 565, 758, 772, 772, 818, 822, 853, 861, 926, 946, 1072, 1156, 1158, 1285, 1390, 1392, 1408, 1515, 1551, 1551, 1575, 1587, 1587, 1589, 1637, 1643, 1647, 1707, 1719, 1721, 1725, 1773, 1783, 1811, 1846, 1969, 1983, 1991, 2083, 2112, 2125, 2160, 2178, 2178, 2214, 2218, 2218, 2222, 2235, 2253, 2253, 2271, 2289, 2289, 2313, 2321, 2364, 2386, 2397, 2417, 2442, 2444, 2448, 2450, 2468, 2484, 2521, 2565, 2567, 2589, 2613, 2613, 2645, 2659, 2659, 2659, 2671, 2677, 2779, 2779, 2795, 2800, 2867, 2875, 2921, 2942, 2961, 2965, 2977, 2977, 3020, 3061, 3061, 3061, 3065, 3071, 3071, 3089, 3105, 3105, 3115, 3146, 3190, 3194, 3208, 3208, 3252, 3328, 3344, 3359, 3363, 3391, 3391, 3427, 3523, 3628, 3661, 3667, 3734, 3845, 3885, 3917, 3959, 3972, 3999, 4017, 4035, 4039, 4055, 4085, 4091, 4133, 4135, 4135, 4155, 4157, 4165, 4189, 4201, 4392, 4400, 4403, 4413, 4417, 4423, 4437, 4449, 4540, 4638, 4645, 4655, 4691, 4691, 4695, 4695, 4695, 4697, 4821, 4823, 4868, 4873, 4899, 4901, 4990, 4998, 5002, 5004, 5004, 5004, 5004, 5006, 5012, 5048, 5052, 5080, 5102, 5116, 5128, 5162, 5164, 5166, 5176, 5178, 5180, 5182, 5184, 5184, 5188, 5190, 5194, 5242, 5308, 5393, 5414, 5491, 5506, 5510, 5518, 5526, 5538, 5560, 5626, 5758]
relief                                            [22]                          
much                                              [22, 331, 440, 676, 1404, 1589, 1589, 1880, 1890, 1904, 1936, 2321, 2401, 2679, 2679, 2764, 2829, 3061, 3123, 3306, 3457, 3572, 3587, 3589, 3951, 5004]
bitter                                            [22, 2488, 2705, 3495, 4173]  
sick                                              [24, 3236]                    
had                                               [26, 104, 160, 425, 452, 525, 527, 567, 593, 674, 1531, 1551, 1587, 1587, 1649, 1695, 1777, 1777, 2046, 2054, 2293, 2376, 2391, 2450, 2599, 2599, 2599, 2969, 3061, 3065, 3978, 3978, 4037, 4051, 4302, 4302, 5064, 5064, 5090, 5145, 5149, 5847]
not                                               [29, 78, 90, 141, 145, 149, 156, 168, 331, 337, 352, 354, 399, 401, 425, 440, 440, 446, 456, 468, 501, 515, 542, 587, 605, 649, 691, 736, 764, 764, 770, 791, 801, 809, 812, 836, 851, 851, 869, 905, 922, 928, 948, 974, 1019, 1058, 1063, 1065, 1070, 1097, 1101, 1143, 1179, 1208, 1281, 1283, 1289, 1308, 1358, 1428, 1491, 1531, 1531, 1531, 1551, 1589, 1625, 1627, 1627, 1629, 1635, 1635, 1667, 1667, 1673, 1673, 1689, 1703, 1707, 1707, 1765, 1773, 1787, 1787, 1814, 1906, 1946, 2023, 2066, 2097, 2121, 2123, 2150, 2164, 2168, 2178, 2187, 2210, 2214, 2218, 2233, 2237, 2237, 2241, 2243, 2245, 2251, 2253, 2269, 2305, 2309, 2321, 2321, 2323, 2395, 2417, 2421, 2429, 2468, 2553, 2641, 2645, 2663, 2671, 2677, 2701, 2701, 2846, 2900, 2932, 2965, 2965, 2969, 2977, 3010, 3014, 3046, 3055, 3061, 3065, 3065, 3065, 3065, 3087, 3115, 3119, 3138, 3160, 3194, 3316, 3393, 3401, 3401, 3441, 3455, 3499, 3499, 3503, 3512, 3579, 3603, 3607, 3611, 3613, 3617, 3640, 3671, 3756, 3770, 3798, 3806, 3839, 3879, 3889, 3891, 3907, 3911, 3953, 3995, 4029, 4029, 4035, 4051, 4051, 4071, 4071, 4077, 4077, 4089, 4121, 4153, 4195, 4223, 4223, 4223, 4223, 4239, 4251, 4345, 4349, 4380, 4384, 4384, 4429, 4445, 4509, 4554, 4608, 4626, 4630, 4643, 4685, 4703, 4705, 4768, 4809, 4861, 4962, 4962, 4984, 4990, 4990, 5008, 5018, 5032, 5036, 5064, 5084, 5084, 5084, 5090, 5096, 5116, 5149, 5170, 5170, 5182, 5182, 5184, 5210, 5214, 5230, 5240, 5249, 5249, 5263, 5267, 5267, 5351, 5389, 5393, 5412, 5534, 5536, 5554, 5560, 5572, 5572, 5578, 5580, 5616, 5648, 5744, 5808, 5835]
well                                              [31, 98, 477, 723, 736, 877, 893, 1296, 1468, 2144, 2148, 2191, 2267, 2299, 2307, 2321, 2332, 2397, 2397, 2397, 2421, 2663, 2699, 2923, 2936, 2977, 2981, 3032, 3065, 3113, 3365, 3369, 3441, 3549, 3923, 4507, 4540, 4645, 4681, 4687, 4988, 4990, 4994, 4996, 4996, 5104, 5104, 5104, 5104, 5104, 5389, 5436, 5536, 5544, 5644, 5654, 5709]
if                                                [33, 86, 193, 197, 203, 209, 348, 452, 708, 714, 778, 789, 901, 1048, 1080, 1183, 1281, 1468, 1468, 1470, 1551, 1729, 1908, 2054, 2099, 2103, 2121, 2160, 2178, 2233, 2243, 2253, 2307, 2321, 2321, 2529, 2599, 2599, 2599, 2613, 2957, 2977, 2977, 3038, 3046, 3061, 3135, 3281, 3285, 3324, 3401, 3401, 3423, 3437, 3439, 3669, 3671, 3744, 3911, 3995, 3995, 4029, 4127, 4153, 4153, 4165, 4165, 4384, 4384, 4411, 4427, 4802, 4827, 4887, 4903, 5064, 5080, 5084, 5084, 5090, 5096, 5145, 5149, 5210, 5230, 5428, 5508, 5552, 5554, 5556, 5560, 5560, 5578, 5662, 5878]
marcellus                                         [33, 45, 70, 106, 472, 487, 569, 601, 734, 961, 1121, 1341, 1440, 1478, 4558]
my                                                [35, 54, 248, 252, 295, 301, 305, 311, 311, 315, 323, 323, 331, 354, 403, 411, 444, 460, 462, 464, 464, 470, 470, 481, 483, 491, 499, 513, 517, 519, 525, 529, 529, 534, 536, 546, 550, 553, 603, 608, 625, 636, 641, 646, 654, 708, 712, 736, 740, 749, 780, 799, 799, 814, 822, 871, 873, 873, 881, 907, 912, 922, 932, 938, 956, 980, 995, 1003, 1065, 1070, 1072, 1080, 1097, 1104, 1134, 1160, 1165, 1199, 1214, 1222, 1222, 1231, 1249, 1251, 1271, 1275, 1277, 1277, 1306, 1308, 1316, 1322, 1328, 1328, 1337, 1343, 1346, 1351, 1358, 1361, 1372, 1378, 1392, 1396, 1400, 1417, 1428, 1434, 1438, 1484, 1515, 1535, 1577, 1577, 1611, 1611, 1629, 1629, 1637, 1637, 1773, 1783, 1797, 1797, 1801, 1801, 1814, 1827, 1856, 1936, 1954, 2003, 2023, 2027, 2033, 2050, 2052, 2056, 2062, 2073, 2119, 2142, 2146, 2150, 2154, 2158, 2162, 2168, 2168, 2172, 2176, 2182, 2184, 2187, 2187, 2187, 2189, 2189, 2189, 2191, 2202, 2204, 2206, 2208, 2212, 2216, 2220, 2235, 2237, 2237, 2237, 2239, 2239, 2243, 2253, 2253, 2259, 2261, 2277, 2279, 2281, 2285, 2293, 2301, 2307, 2311, 2313, 2317, 2319, 2332, 2397, 2399, 2411, 2415, 2419, 2466, 2474, 2476, 2476, 2503, 2505, 2511, 2525, 2531, 2537, 2537, 2593, 2593, 2599, 2601, 2607, 2629, 2645, 2665, 2701, 2709, 2764, 2772, 2838, 2840, 2916, 2919, 2925, 2936, 2947, 2951, 2959, 2963, 2969, 2969, 2971, 3036, 3061, 3083, 3085, 3101, 3121, 3121, 3129, 3135, 3142, 3162, 3164, 3172, 3174, 3188, 3190, 3190, 3192, 3196, 3218, 3242, 3246, 3257, 3291, 3322, 3365, 3377, 3389, 3393, 3393, 3401, 3401, 3401, 3405, 3407, 3407, 3407, 3417, 3423, 3439, 3439, 3439, 3443, 3451, 3457, 3457, 3457, 3457, 3463, 3477, 3477, 3497, 3537, 3549, 3558, 3589, 3607, 3653, 3752, 3843, 3863, 3877, 3891, 3901, 3907, 4003, 4003, 4065, 4103, 4103, 4165, 4165, 4165, 4171, 4249, 4249, 4253, 4359, 4366, 4370, 4417, 4417, 4427, 4439, 4439, 4540, 4540, 4563, 4592, 4598, 4602, 4620, 4638, 4643, 4645, 4681, 4695, 4697, 4762, 4768, 4776, 4793, 4795, 4807, 4838, 4873, 4885, 4932, 4940, 4968, 4984, 4988, 4988, 4990, 4990, 4990, 4990, 5012, 5064, 5092, 5128, 5151, 5182, 5242, 5249, 5249, 5251, 5261, 5334, 5347, 5391, 5406, 5408, 5414, 5491, 5504, 5516, 5518, 5520, 5520, 5526, 5558, 5560, 5566, 5570, 5572, 5574, 5599, 5603, 5605, 5612, 5644, 5656, 5693, 5746, 5754, 5779, 5783, 5792, 5826, 5835, 5853, 5884, 5888]
ho                                                [37, 1337, 1337, 1339, 1339, 3075, 3180, 3619, 3621, 4314, 4370, 5777, 5798]
friends                                           [40, 832, 1410, 1412, 2206, 2407, 2411, 2627, 3485, 4153, 4318, 4335]
liegemen                                          [43, 1517]                    
dane                                              [43, 1017, 1517, 5383, 5824, 5860]
5                                                 [43, 1517, 1890, 2569, 2783, 3947, 4398, 4960, 5080]
o                                                 [50, 207, 209, 421, 427, 427, 434, 654, 812, 1017, 1181, 1185, 1222, 1233, 1279, 1279, 1348, 1444, 1497, 1797, 1952, 2023, 2023, 2291, 2317, 2427, 2496, 2591, 2836, 2975, 2985, 3002, 3061, 3065, 3071, 3085, 3180, 3190, 3194, 3255, 3308, 3363, 3411, 3433, 3439, 3499, 3633, 3637, 3644, 3690, 3742, 3750, 3763, 3804, 3812, 3827, 3901, 3903, 4300, 4548, 4552, 4590, 4667, 4671, 4687, 4727, 4913, 5128, 5130, 5164, 5176, 5238, 5273, 5330, 5354, 5408, 5416, 5792, 5798, 5849, 5873, 5886]
honest                                            [50, 1406, 2152, 2154, 2156, 2208, 2611, 2949, 2957, 2969, 3995, 4199]
who                                               [52, 548, 1509, 1703, 1999, 2174, 2376, 2391, 2401, 2474, 2480, 2611, 2615, 2623, 2875, 2887, 3061, 3261, 3974, 4039, 4123, 4127, 4231, 4349, 4641, 4766, 4996, 5106, 5196, 5259, 5279, 5496, 5828]
hath                                              [52, 54, 166, 271, 311, 889, 895, 912, 932, 938, 1027, 1390, 1863, 1888, 1904, 1948, 2001, 2027, 2029, 2036, 2090, 2533, 2981, 2981, 3105, 3224, 3397, 3409, 3569, 4009, 4009, 4306, 4320, 4322, 4357, 4538, 5074, 5080, 5134, 5136, 5141, 5143, 5234, 5249, 5546, 5554, 5646, 5814]
reliev'd                                          [52]                          
place                                             [54, 1440, 1478, 1777, 2031, 2671, 3893, 4261, 4384]
exit                                              [58, 139, 217, 744, 887, 1304, 2192, 2409, 2423, 2547, 2817, 2983, 3006, 3073, 3214, 3302, 3373, 3483, 3507, 3867, 3927, 3933, 4017, 4341, 4390, 4419, 4441, 4455, 4542, 4546, 4725, 4774, 5118, 5460, 5464, 5468, 5568]
what                                              [66, 72, 96, 122, 147, 168, 250, 292, 309, 454, 485, 497, 509, 656, 776, 879, 889, 910, 922, 967, 980, 1030, 1042, 1054, 1068, 1072, 1080, 1145, 1152, 1233, 1346, 1408, 1417, 1421, 1486, 1525, 1525, 1535, 1535, 1535, 1633, 1633, 1633, 1635, 1647, 1695, 1695, 1729, 1799, 1819, 1854, 1886, 1957, 1957, 1971, 2040, 2044, 2050, 2060, 2168, 2172, 2206, 2210, 2216, 2220, 2222, 2224, 2237, 2237, 2243, 2245, 2261, 2291, 2293, 2311, 2317, 2319, 2427, 2448, 2499, 2731, 2867, 2955, 2961, 2969, 2977, 2985, 3004, 3004, 3012, 3030, 3075, 3089, 3117, 3166, 3190, 3196, 3200, 3267, 3269, 3314, 3316, 3383, 3405, 3423, 3457, 3555, 3617, 3621, 3637, 3644, 3675, 3701, 3708, 3724, 3738, 3792, 3843, 3899, 4105, 4123, 4225, 4249, 4337, 4357, 4474, 4509, 4509, 4513, 4560, 4604, 4612, 4636, 4757, 4780, 4838, 4905, 4936, 4956, 5100, 5188, 5192, 5224, 5263, 5293, 5339, 5374, 5408, 5414, 5418, 5452, 5456, 5526, 5528, 5534, 5540, 5548, 5564, 5729, 5873]
piece                                             [68, 1519, 2237, 2253, 3316]  
6                                                 [68, 1519, 2571, 3949, 4962, 5080]
welcome                                           [70, 70, 1446, 1781, 1878, 2245, 2259, 2259, 2317, 2317, 2317, 2411, 3399, 5500]
has                                               [72, 1695, 1703, 1733, 1737, 2395, 2395, 3111, 3978, 4017, 4093, 5004, 5132, 5520, 5546]
thing                                             [72, 197, 227, 595, 1074, 1555, 1637, 2189, 2218, 2237, 2543, 3065, 3457, 3995, 4005, 4111, 4782, 4883, 5249, 5508, 5578]
